url,label,source,last_update,accuracy,transparency,type
thesternfacts.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
thestranger.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
texasobserver.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
villagevoice.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
thewalrus.ca,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
washingtonspectator.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
theweek.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
worldcantwait.net,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
thegrio.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
thisisthezerohour.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
them.us,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
theoswatch.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
this.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
treehugger.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
truthout.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
truththeory.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
unicornriot.ninja,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
uproxx.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
vanityfair.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
verifiedpolitics.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
vermontindependent.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
verrit.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
viraltitle.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
vote.us.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
vox.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
washingtonbabylon.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
washingtondailywire.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
washingtonpress.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
washingtonsources.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
washingtonian.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
wearyourvoicemag.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
wehuntedthemammoth.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
whitehousewatch.com,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
workers.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
wsws.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
yourblackworld.net,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
zcomm.org,left bias,media_bias_fact_check,2021-05-17,3,2,reliable
24dailynew.com,right bias,buzzfeed,2017-08-08,3,2,reliable
24usnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
63red.com,right bias,buzzfeed,2017-08-08,3,2,reliable
aclj.org,right bias,buzzfeed,2017-08-08,3,2,reliable
aei.org,right bias,buzzfeed,2017-08-08,3,2,reliable
afr.net,right bias,buzzfeed,2017-08-08,3,2,reliable
aim.org,right bias,buzzfeed,2017-08-08,3,2,reliable
aina.org,right bias,buzzfeed,2017-08-08,3,2,reliable
allenbwest.com,right bias,buzzfeed,2017-08-08,3,2,reliable
allenwestrepublic.com,right bias,buzzfeed,2017-08-08,3,2,reliable
allpoliticalnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
altdrudge.com,right bias,buzzfeed,2017-08-08,3,2,reliable
americanconservativeherald.com,right bias,buzzfeed,2017-08-08,3,2,reliable
americandailypatriot.com,right bias,buzzfeed,2017-08-08,3,2,reliable
americanfreedomblog.com,right bias,buzzfeed,2017-08-08,3,2,reliable
americanlens.com,right bias,buzzfeed,2017-08-08,3,2,reliable
americanpoliticnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
americantruepatriots.com,right bias,buzzfeed,2017-08-08,3,2,reliable
americanupdate.com,right bias,buzzfeed,2017-08-08,3,2,reliable
americauncensored.com,right bias,buzzfeed,2017-08-08,3,2,reliable
americauncensored.net,right bias,buzzfeed,2017-08-08,3,2,reliable
americonnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
amgreatness.com,right bias,buzzfeed,2017-08-08,3,2,reliable
analogpolitics.com,right bias,buzzfeed,2017-08-08,3,2,reliable
angelagrahamwest.org,right bias,buzzfeed,2017-08-08,3,2,reliable
animeright.news,right bias,buzzfeed,2017-08-08,3,2,reliable
anncoulter.com,right bias,buzzfeed,2017-08-08,3,2,reliable
arcmedia.org,right bias,buzzfeed,2017-08-08,3,2,reliable
barbwire.com,right bias,buzzfeed,2017-08-08,3,2,reliable
bearingarms.com,right bias,buzzfeed,2017-08-08,3,2,reliable
behindthetyranny.com,right bias,buzzfeed,2017-08-08,3,2,reliable
bizpacreview.com,right bias,buzzfeed,2017-08-08,3,2,reliable
blackandblondemedia.com,right bias,buzzfeed,2017-08-08,3,2,reliable
blacklivesmatterexposed.com,right bias,buzzfeed,2017-08-08,3,2,reliable
blogslucianneloves.com,right bias,buzzfeed,2017-08-08,3,2,reliable
bloodyrubbish.com,right bias,buzzfeed,2017-08-08,3,2,reliable
bluedimension.us,right bias,buzzfeed,2017-08-08,3,2,reliable
bluelivesmatter.blue,right bias,buzzfeed,2017-08-08,3,2,reliable
bookwormroom.com,right bias,buzzfeed,2017-08-08,3,2,reliable
borntoberight.com,right bias,buzzfeed,2017-08-08,3,2,reliable
bulletsfirst.net,right bias,buzzfeed,2017-08-08,3,2,reliable
christianfightback.com,right bias,buzzfeed,2017-08-08,3,2,reliable
citizenfreepress.com,right bias,buzzfeed,2017-08-08,3,2,reliable
citizensfortrump.com,right bias,buzzfeed,2017-08-08,3,2,reliable
citizensunited.org,right bias,buzzfeed,2017-08-08,3,2,reliable
comicallyincorrect.com,right bias,buzzfeed,2017-08-08,3,2,reliable
commentarymagazine.com,right bias,buzzfeed,2017-08-08,3,2,reliable
committeetodefendthepresident.com,right bias,buzzfeed,2017-08-08,3,2,reliable
consamerica.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativeclub.net,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativeconstitutionalists.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativedailyreview.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativedeplorable.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativehq.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativeintel.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativenews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativepressnetwork.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativereview.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativerevival.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservatives4palin.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativeshere.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativetribune.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativevideos.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservativeworlddaily.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conservly.com,right bias,buzzfeed,2017-08-08,3,2,reliable
consjournal.com,right bias,buzzfeed,2017-08-08,3,2,reliable
conspatriot.com,right bias,buzzfeed,2017-08-08,3,2,reliable
constitution.com,right bias,buzzfeed,2017-08-08,3,2,reliable
controversialtimes.com,right bias,buzzfeed,2017-08-08,3,2,reliable
cosmo-politics.com,right bias,buzzfeed,2017-08-08,3,2,reliable
counter-currents.com,right bias,buzzfeed,2017-08-08,3,2,reliable
craigjames.com,right bias,buzzfeed,2017-08-08,3,2,reliable
crtv.com,right bias,buzzfeed,2017-08-08,3,2,reliable
cscmediagroupus.com,right bias,buzzfeed,2017-08-08,3,2,reliable
cynthiafarahat.com,right bias,buzzfeed,2017-08-08,3,2,reliable
dailyherald.news,right bias,buzzfeed,2017-08-08,3,2,reliable
dailyinfo.co,right bias,buzzfeed,2017-08-08,3,2,reliable
dailynews24-7.com,right bias,buzzfeed,2017-08-08,3,2,reliable
dailynewscycle.com,right bias,buzzfeed,2017-08-08,3,2,reliable
dailynewshouse.com,right bias,buzzfeed,2017-08-08,3,2,reliable
dailynewspolitic.com,right bias,buzzfeed,2017-08-08,3,2,reliable
dailysignal.com,right bias,buzzfeed,2017-08-08,3,2,reliable
danaloeschradio.com,right bias,buzzfeed,2017-08-08,3,2,reliable
dcstatesman.com,right bias,buzzfeed,2017-08-08,3,2,reliable
dcwhispers.com,right bias,buzzfeed,2017-08-08,3,2,reliable
defund.com,right bias,buzzfeed,2017-08-08,3,2,reliable
deneenborelli.com,right bias,buzzfeed,2017-08-08,3,2,reliable
dennismichaellynch.com,right bias,buzzfeed,2017-08-08,3,2,reliable
donaldtrumpnews.net,right bias,buzzfeed,2017-08-08,3,2,reliable
drudgereport.com,right bias,buzzfeed,2017-08-08,3,2,reliable
everydaynews.us,right bias,buzzfeed,2017-08-08,3,2,reliable
excaliburreport.com,right bias,buzzfeed,2017-08-08,3,2,reliable
faithfamilyamerica.com,right bias,buzzfeed,2017-08-08,3,2,reliable
federalistpress.com,right bias,buzzfeed,2017-08-08,3,2,reliable
fightingfortrump.com,right bias,buzzfeed,2017-08-08,3,2,reliable
fixthisnation.com,right bias,buzzfeed,2017-08-08,3,2,reliable
foramerica.org,right bias,buzzfeed,2017-08-08,3,2,reliable
foundingbloggers.com,right bias,buzzfeed,2017-08-08,3,2,reliable
foxnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
freebeacon.com,right bias,buzzfeed,2017-08-08,3,2,reliable
freedomfirst.news,right bias,buzzfeed,2017-08-08,3,2,reliable
freedomforce.com,right bias,buzzfeed,2017-08-08,3,2,reliable
freepatriotpost.com,right bias,buzzfeed,2017-08-08,3,2,reliable
fury.news,right bias,buzzfeed,2017-08-08,3,2,reliable
futureinamerica.com,right bias,buzzfeed,2017-08-08,3,2,reliable
globalinfotoday.com,right bias,buzzfeed,2017-08-08,3,2,reliable
goppresidential.com,right bias,buzzfeed,2017-08-08,3,2,reliable
gotnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
guerrilla.news,right bias,buzzfeed,2017-08-08,3,2,reliable
hillary4prisoner.com,right bias,buzzfeed,2017-08-08,3,2,reliable
hillarydaily.com,right bias,buzzfeed,2017-08-08,3,2,reliable
hotair.com,right bias,buzzfeed,2017-08-08,3,2,reliable
hudson.org,right bias,buzzfeed,2017-08-08,3,2,reliable
hughhewitt.com,right bias,buzzfeed,2017-08-08,3,2,reliable
humanevents.com,right bias,buzzfeed,2017-08-08,3,2,reliable
ih8hillary.com,right bias,buzzfeed,2017-08-08,3,2,reliable
ihavethetruth.com,right bias,buzzfeed,2017-08-08,3,2,reliable
ijr.com,right bias,buzzfeed,2017-08-08,3,2,reliable
informedowners.com,right bias,buzzfeed,2017-08-08,3,2,reliable
instaworldnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
iotwreport.com,right bias,buzzfeed,2017-08-08,3,2,reliable
jamieglazov.com,right bias,buzzfeed,2017-08-08,3,2,reliable
janmorganmedia.com,right bias,buzzfeed,2017-08-08,3,2,reliable
jookos.com,right bias,buzzfeed,2017-08-08,3,2,reliable
knoxreport.com,right bias,buzzfeed,2017-08-08,3,2,reliable
lauraingraham.com,right bias,buzzfeed,2017-08-08,3,2,reliable
legalinsurrection.com,right bias,buzzfeed,2017-08-08,3,2,reliable
lettucetalkaboutit.com,right bias,buzzfeed,2017-08-08,3,2,reliable
libertyfederation.com,right bias,buzzfeed,2017-08-08,3,2,reliable
libertyisviral.com,right bias,buzzfeed,2017-08-08,3,2,reliable
libertyjuice.com,right bias,buzzfeed,2017-08-08,3,2,reliable
libertyunyielding.com,right bias,buzzfeed,2017-08-08,3,2,reliable
libertyviral.com,right bias,buzzfeed,2017-08-08,3,2,reliable
lonelyconservative.com,right bias,buzzfeed,2017-08-08,3,2,reliable
loudobbs.com,right bias,buzzfeed,2017-08-08,3,2,reliable
makeamericagreattoday.com,right bias,buzzfeed,2017-08-08,3,2,reliable
marklevinshow.com,right bias,buzzfeed,2017-08-08,3,2,reliable
marksteyn.com,right bias,buzzfeed,2017-08-08,3,2,reliable
menrec.com,right bias,buzzfeed,2017-08-08,3,2,reliable
michellemalkin.com,right bias,buzzfeed,2017-08-08,3,2,reliable
minutemennews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
mrc.org,right bias,buzzfeed,2017-08-08,3,2,reliable
mrcblog.com,right bias,buzzfeed,2017-08-08,3,2,reliable
mrctv.org,right bias,buzzfeed,2017-08-08,3,2,reliable
nationalreview.com,right bias,buzzfeed,2017-08-08,3,2,reliable
newcriterion.com,right bias,buzzfeed,2017-08-08,3,2,reliable
newobserveronline.com,right bias,buzzfeed,2017-08-08,3,2,reliable
news-4.us,right bias,buzzfeed,2017-08-08,3,2,reliable
newsbusters.org,right bias,buzzfeed,2017-08-08,3,2,reliable
newscrap.org,right bias,buzzfeed,2017-08-08,3,2,reliable
newsdiscoverer.com,right bias,buzzfeed,2017-08-08,3,2,reliable
newsflashonline.info,right bias,buzzfeed,2017-08-08,3,2,reliable
newsleaks.co,right bias,buzzfeed,2017-08-08,3,2,reliable
newsninja2012.com,right bias,buzzfeed,2017-08-08,3,2,reliable
newzeal.blogspot.com,right bias,buzzfeed,2017-08-08,3,2,reliable
nextnewsnetwork.com,right bias,buzzfeed,2017-08-08,3,2,reliable
nutbarfactor.com,right bias,buzzfeed,2017-08-08,3,2,reliable
nysun.com,right bias,buzzfeed,2017-08-08,3,2,reliable
oann.com,right bias,buzzfeed,2017-08-08,3,2,reliable
offthewire.com,right bias,buzzfeed,2017-08-08,3,2,reliable
patdollard.com,right bias,buzzfeed,2017-08-08,3,2,reliable
patriot.tv,right bias,buzzfeed,2017-08-08,3,2,reliable
patriotbeacon.com,right bias,buzzfeed,2017-08-08,3,2,reliable
patrioticfolks.com,right bias,buzzfeed,2017-08-08,3,2,reliable
patriotjournal.com,right bias,buzzfeed,2017-08-08,3,2,reliable
patriotoutdoornews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
patriotpost.us,right bias,buzzfeed,2017-08-08,3,2,reliable
patriotreporting.com,right bias,buzzfeed,2017-08-08,3,2,reliable
patriotretort.com,right bias,buzzfeed,2017-08-08,3,2,reliable
patriottribune.com,right bias,buzzfeed,2017-08-08,3,2,reliable
politcalnews4you.com,right bias,buzzfeed,2017-08-08,3,2,reliable
politicalalley.com,right bias,buzzfeed,2017-08-08,3,2,reliable
politicalillusionsexposed.com,right bias,buzzfeed,2017-08-08,3,2,reliable
politicalinbox.com,right bias,buzzfeed,2017-08-08,3,2,reliable
politicaljungle.net,right bias,buzzfeed,2017-08-08,3,2,reliable
politicaloutcast.com,right bias,buzzfeed,2017-08-08,3,2,reliable
politicalpool.com,right bias,buzzfeed,2017-08-08,3,2,reliable
politichicks.com,right bias,buzzfeed,2017-08-08,3,2,reliable
powerlineblog.com,right bias,buzzfeed,2017-08-08,3,2,reliable
progressivestoday.com,right bias,buzzfeed,2017-08-08,3,2,reliable
proud-patriots.com,right bias,buzzfeed,2017-08-08,3,2,reliable
quinhillyer.com,right bias,buzzfeed,2017-08-08,3,2,reliable
rare.us,right bias,buzzfeed,2017-08-08,3,2,reliable
readmeeveryday.com,right bias,buzzfeed,2017-08-08,3,2,reliable
realclearpolitics.com,right bias,buzzfeed,2017-08-08,3,2,reliable
redalertpolitics.com,right bias,buzzfeed,2017-08-08,3,2,reliable
redbox.news,right bias,buzzfeed,2017-08-08,3,2,reliable
redconservativeclub.com,right bias,buzzfeed,2017-08-08,3,2,reliable
redherald.com,right bias,buzzfeed,2017-08-08,3,2,reliable
redhotconservative.com,right bias,buzzfeed,2017-08-08,3,2,reliable
rednationrising.us,right bias,buzzfeed,2017-08-08,3,2,reliable
rednationweekly.com,right bias,buzzfeed,2017-08-08,3,2,reliable
rednecknewswire.com,right bias,buzzfeed,2017-08-08,3,2,reliable
redpeople.us,right bias,buzzfeed,2017-08-08,3,2,reliable
redrightrepublic.com,right bias,buzzfeed,2017-08-08,3,2,reliable
redstatepundit.com,right bias,buzzfeed,2017-08-08,3,2,reliable
redwhiteandright.com,right bias,buzzfeed,2017-08-08,3,2,reliable
refinedright.com,right bias,buzzfeed,2017-08-08,3,2,reliable
regated.com,right bias,buzzfeed,2017-08-08,3,2,reliable
revealingpolitics.com,right bias,buzzfeed,2017-08-08,3,2,reliable
reviveusa.com,right bias,buzzfeed,2017-08-08,3,2,reliable
rightbias.com,right bias,buzzfeed,2017-08-08,3,2,reliable
rightedition.com,right bias,buzzfeed,2017-08-08,3,2,reliable
rightforever.com,right bias,buzzfeed,2017-08-08,3,2,reliable
rightpundits.com,right bias,buzzfeed,2017-08-08,3,2,reliable
rightsidenews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
rightvoicemedia.com,right bias,buzzfeed,2017-08-08,3,2,reliable
savingourfuture.com,right bias,buzzfeed,2017-08-08,3,2,reliable
secretnewsusa.com,right bias,buzzfeed,2017-08-08,3,2,reliable
sgsnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
shark-tank.com,right bias,buzzfeed,2017-08-08,3,2,reliable
sharpelbowsstl.blogspot.ca,right bias,buzzfeed,2017-08-08,3,2,reliable
silenceisconsent.net,right bias,buzzfeed,2017-08-08,3,2,reliable
sistertoldjah.com,right bias,buzzfeed,2017-08-08,3,2,reliable
skepchick.org,right bias,buzzfeed,2017-08-08,3,2,reliable
sourcesnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
spartareport.com,right bias,buzzfeed,2017-08-08,3,2,reliable
spectator.org,right bias,buzzfeed,2017-08-08,3,2,reliable
stacyontheright.com,right bias,buzzfeed,2017-08-08,3,2,reliable
stridentconservative.com,right bias,buzzfeed,2017-08-08,3,2,reliable
tammybruce.com,right bias,buzzfeed,2017-08-08,3,2,reliable
teapartytribune.com,right bias,buzzfeed,2017-08-08,3,2,reliable
theamericancause.org,right bias,buzzfeed,2017-08-08,3,2,reliable
theamericanconservative.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thecollegefix.com,right bias,buzzfeed,2017-08-08,3,2,reliable
theconservativemonitor.com,right bias,buzzfeed,2017-08-08,3,2,reliable
theconservativerepublic.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thedailydeplorables.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thedailynewsbox.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thedailypatriots.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thedeplorablearmy.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thegoldwater.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thenewamerican.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thenewscommenter.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thenewsdoctors.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thepoliticalherald.com,right bias,buzzfeed,2017-08-08,3,2,reliable
therealside.com,right bias,buzzfeed,2017-08-08,3,2,reliable
therebel.media,right bias,buzzfeed,2017-08-08,3,2,reliable
therepublicannews.net,right bias,buzzfeed,2017-08-08,3,2,reliable
thestarchronicle.com,right bias,buzzfeed,2017-08-08,3,2,reliable
thinkrightpolitics.com,right bias,buzzfeed,2017-08-08,3,2,reliable
tmn.today,right bias,buzzfeed,2017-08-08,3,2,reliable
to-day-news-24.com,right bias,buzzfeed,2017-08-08,3,2,reliable
topallnew.com,right bias,buzzfeed,2017-08-08,3,2,reliable
toprightnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
topsecretinfodump.com,right bias,buzzfeed,2017-08-08,3,2,reliable
topsecretinfoexposed.com,right bias,buzzfeed,2017-08-08,3,2,reliable
topsecretleaks.com,right bias,buzzfeed,2017-08-08,3,2,reliable
totalconservative.com,right bias,buzzfeed,2017-08-08,3,2,reliable
totalworldnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
tothedeathmedia.com,right bias,buzzfeed,2017-08-08,3,2,reliable
triadconservative.com,right bias,buzzfeed,2017-08-08,3,2,reliable
trpolitics.com,right bias,buzzfeed,2017-08-08,3,2,reliable
truedaily.news,right bias,buzzfeed,2017-08-08,3,2,reliable
trumpers.online,right bias,buzzfeed,2017-08-08,3,2,reliable
truthfeed.com,right bias,buzzfeed,2017-08-08,3,2,reliable
truthmonitor.com,right bias,buzzfeed,2017-08-08,3,2,reliable
truthrevolt.org,right bias,buzzfeed,2017-08-08,3,2,reliable
uconservative.net,right bias,buzzfeed,2017-08-08,3,2,reliable
ufpnews.com,right bias,buzzfeed,2017-08-08,3,2,reliable
